offerId,ean,notPublishableReason,notPublishableReasonDescription
da3c6eda-8f6c-4aed-be59-4d912b2e2711,4054571238061,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
12b9acf5-0ac6-407a-88cc-1776182ae5f9,4054571184498,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
f29414de-b29d-4a1a-bacd-10e1730200eb,4054571186348,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
7c4f39fa-eff6-4836-8ffc-2383f46b8bb9,4054571205032,PRICE_NOT_COMPETITIVE,Price too high
a1cfef84-3dd2-4bac-a60a-a446567a11e6,8030282484740,PRICE_NOT_COMPETITIVE,Price too high
8f6c6c9a-55d4-4319-912e-1f06b17cec83,4054571221728,PRICE_NOT_COMPETITIVE,Price too high
07c5c39a-29d1-4bbb-8878-fe9db6a74f08,8057017989813,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
4fc71f55-2d36-4992-b001-0a7dd10da772,4250589433423,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
87506fe4-ec96-469c-a15d-8c4d1712586a,4062695000921,PRICE_NOT_COMPETITIVE,Price too high
f76379c9-8de1-4210-9d85-69c29a55a9ed,4054571188328,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
